cond_x,cond_y,activator_x,activator_y,family_x,family_y,n_subpairs,n_acids_hetero,n_acids_nonarom,diff_enumeration_order,group,diff_oriented,is_target
C55,C58,DCC,DCC,carbodiimide,carbodiimide,543,21,30,0.012197633581166878,background,,False
C55,C59,DCC,CITU,carbodiimide,other,536,21,31,0.0036756943433993786,background,,False
C55,C6,DCC,TBTU,carbodiimide,other,532,21,31,-0.03963081436815846,background,,False
C55,C60,DCC,EDC-HCl,carbodiimide,carbodiimide,545,21,31,-0.04262094449754389,background,,False
C55,C61,DCC,PyAOP,carbodiimide,other,545,21,31,-0.006273599743726765,background,,False
C55,C62,DCC,TFFH,carbodiimide,haloformamidinium,545,21,31,-0.03423600184173059,background,,False
C55,C63,DCC,CDI,carbodiimide,other,540,21,31,0.02896244225897554,background,,False
C55,C64,DCC,CDMT,carbodiimide,other,529,21,31,-0.12744312866472168,background,,False
C55,C65,DCC,CIP,carbodiimide,other,506,21,30,0.016069604476940818,background,,False
C55,C66,DCC,DIC,carbodiimide,carbodiimide,545,21,31,-0.07891495612062338,background,,False
C55,C67,DCC,EDC-HCl,carbodiimide,carbodiimide,543,21,31,0.0021325020293582464,background,,False
C55,C68,DCC,EDC-HCl,carbodiimide,carbodiimide,545,21,31,0.03227522623890383,background,,False
C55,C69,DCC,EDC-HCl,carbodiimide,carbodiimide,538,21,31,-0.006299471612727953,background,,False
C55,C7,DCC,HDMC,carbodiimide,other,531,21,31,-0.06423068716643449,background,,False
C55,C70,DCC,DCC,carbodiimide,carbodiimide,544,21,31,0.08577547595896157,background,,False
C55,C71,DCC,DCC,carbodiimide,carbodiimide,541,21,31,0.01789855000664703,background,,False
C55,C72,DCC,IBCF,carbodiimide,other,540,21,31,-0.042539403371581665,background,,False
C55,C73,DCC,DCC,carbodiimide,carbodiimide,523,21,31,-0.006624103610570531,background,,False
C55,C74,DCC,EDC-HCl,carbodiimide,carbodiimide,544,21,31,-0.06530607762931318,background,,False
C55,C76,DCC,TCFH,carbodiimide,haloformamidinium,545,21,31,-0.015634836072812703,background,,False
C55,C77,DCC,DCC,carbodiimide,carbodiimide,546,21,31,-0.019198292437012075,background,,False
C55,C78,DCC,DCC,carbodiimide,carbodiimide,545,21,30,-0.0858889171231289,background,,False
C55,C79,DCC,DCC,carbodiimide,carbodiimide,542,21,31,-0.010085510589717406,background,,False
C55,C8,DCC,TCTU,carbodiimide,other,529,21,31,-0.044704452584852505,background,,False
C55,C80,DCC,DCC,carbodiimide,carbodiimide,530,21,31,-0.06744773729285902,background,,False
C55,C81,DCC,DCC,carbodiimide,carbodiimide,513,20,30,-0.061353613820855024,background,,False
C55,C82,DCC,DCC,carbodiimide,carbodiimide,536,21,31,-0.013334098716357302,background,,False
C55,C83,DCC,DIC,carbodiimide,carbodiimide,539,21,30,-0.05377077533355418,background,,False
C55,C84,DCC,DIC,carbodiimide,carbodiimide,545,21,31,-0.016611258766703718,background,,False
C55,C85,DCC,DIC,carbodiimide,carbodiimide,543,21,31,-0.04369814179031173,background,,False
C55,C86,DCC,DIC,carbodiimide,carbodiimide,546,21,31,-0.04161229923488108,background,,False
C55,C87,DCC,EDC-HCl,carbodiimide,carbodiimide,544,21,31,0.024365339778667117,background,,False
C55,C88,DCC,EDC-HCl,carbodiimide,carbodiimide,533,21,31,-0.06709485024711903,background,,False
C55,C89,DCC,EDC-HCl,carbodiimide,carbodiimide,525,20,31,-0.031528448643390494,background,,False
C55,C9,DCC,TDBTU,carbodiimide,other,516,21,30,-0.001551383363039227,background,,False
C55,C90,DCC,EDC-HCl,carbodiimide,carbodiimide,539,21,31,-0.05085975936010739,background,,False
C55,C91,DCC,EDC-HCl,carbodiimide,carbodiimide,542,21,31,-0.04384898748396493,background,,False
C55,C92,DCC,HATU,carbodiimide,other,547,21,31,0.003439953712708943,background,,False
C55,C93,DCC,TPTU,carbodiimide,other,541,21,31,0.005093079488761976,background,,False
C55,C94,DCC,HBPYU,carbodiimide,other,547,21,30,-0.008702627363767118,background,,False
C55,C95,DCC,IIDQ,carbodiimide,quinoline,545,21,30,-0.12703709038852432,target,0.12703709038852432,True
C55,C96,DCC,TOTU,carbodiimide,other,518,21,31,-0.04967649320118578,background,,False
C56,C57,DCC,DCC,carbodiimide,carbodiimide,562,21,32,0.010610258044848317,background,,False
C56,C58,DCC,DCC,carbodiimide,carbodiimide,565,21,31,-0.02777022618964607,background,,False
C56,C59,DCC,CITU,carbodiimide,other,556,21,32,-0.03792155475550249,background,,False
C56,C6,DCC,TBTU,carbodiimide,other,553,21,32,-0.09203286682661907,background,,False
C56,C60,DCC,EDC-HCl,carbodiimide,carbodiimide,567,21,32,-0.09081871786895696,background,,False
C56,C61,DCC,PyAOP,carbodiimide,other,567,21,32,-0.060217276800419606,background,,False
C56,C62,DCC,TFFH,carbodiimide,haloformamidinium,566,21,32,-0.06135887599006509,background,,False
C56,C63,DCC,CDI,carbodiimide,other,560,21,32,0.00602774690545714,background,,False
C56,C64,DCC,CDMT,carbodiimide,other,553,21,32,-0.16564799577369496,background,,False
C56,C65,DCC,CIP,carbodiimide,other,526,21,31,-0.02702681691699038,background,,False
C56,C66,DCC,DIC,carbodiimide,carbodiimide,566,21,32,-0.13663269082248938,background,,False
C56,C67,DCC,EDC-HCl,carbodiimide,carbodiimide,565,21,32,-0.03708013670486014,background,,False
C56,C68,DCC,EDC-HCl,carbodiimide,carbodiimide,567,21,32,0.00017791462548096687,background,,False
C56,C69,DCC,EDC-HCl,carbodiimide,carbodiimide,560,21,32,-0.026039176391336218,background,,False
C56,C7,DCC,HDMC,carbodiimide,other,552,21,32,-0.11766629296195713,background,,False
C56,C70,DCC,DCC,carbodiimide,carbodiimide,561,21,32,0.05184162274430834,background,,False
C56,C71,DCC,DCC,carbodiimide,carbodiimide,565,21,32,-0.017429662143869373,background,,False
C56,C72,DCC,IBCF,carbodiimide,other,541,21,32,-0.0712628474577173,background,,False
C56,C73,DCC,DCC,carbodiimide,carbodiimide,545,21,32,-0.03537024673834599,background,,False
C56,C74,DCC,EDC-HCl,carbodiimide,carbodiimide,566,21,32,-0.11216288932926267,background,,False
C56,C76,DCC,TCFH,carbodiimide,haloformamidinium,565,21,32,-0.04197127327366304,background,,False
C56,C77,DCC,DCC,carbodiimide,carbodiimide,568,21,32,-0.045846181217997994,background,,False
C56,C78,DCC,DCC,carbodiimide,carbodiimide,566,21,32,-0.14722770478700653,background,,False
C56,C79,DCC,DCC,carbodiimide,carbodiimide,564,21,32,-0.06764294380850139,background,,False
C56,C8,DCC,TCTU,carbodiimide,other,549,21,32,-0.10460378394928874,background,,False
C56,C80,DCC,DCC,carbodiimide,carbodiimide,553,21,32,-0.09843194962840673,background,,False
C56,C81,DCC,DCC,carbodiimide,carbodiimide,535,20,31,-0.09315932586821346,background,,False
C56,C82,DCC,DCC,carbodiimide,carbodiimide,558,21,32,-0.037552652750547505,background,,False
C56,C83,DCC,DIC,carbodiimide,carbodiimide,559,21,31,-0.12044962711028523,background,,False
C56,C84,DCC,DIC,carbodiimide,carbodiimide,567,21,32,-0.06599702407456758,background,,False
C56,C85,DCC,DIC,carbodiimide,carbodiimide,565,21,32,-0.0870245305081065,background,,False
C56,C86,DCC,DIC,carbodiimide,carbodiimide,569,21,32,-0.09022203990896989,background,,False
C56,C87,DCC,EDC-HCl,carbodiimide,carbodiimide,566,21,32,-0.011934464441131942,background,,False
C56,C88,DCC,EDC-HCl,carbodiimide,carbodiimide,557,21,32,-0.12502059925509904,background,,False
C56,C89,DCC,EDC-HCl,carbodiimide,carbodiimide,546,20,32,-0.08577688357251811,background,,False
C56,C9,DCC,TDBTU,carbodiimide,other,534,21,31,-0.0662834320956194,background,,False
C56,C90,DCC,EDC-HCl,carbodiimide,carbodiimide,561,21,32,-0.08802264049528784,background,,False
C56,C91,DCC,EDC-HCl,carbodiimide,carbodiimide,564,21,32,-0.0965518949456697,background,,False
C56,C92,DCC,HATU,carbodiimide,other,569,21,32,-0.029951652832782803,background,,False
C56,C93,DCC,TPTU,carbodiimide,other,563,21,32,-0.03179485948548036,background,,False
C56,C94,DCC,HBPYU,carbodiimide,other,570,21,31,-0.026931655959274783,background,,False
C56,C95,DCC,IIDQ,carbodiimide,quinoline,567,21,31,-0.14276306449477913,target,0.14276306449477913,True
C56,C96,DCC,TOTU,carbodiimide,other,540,21,32,-0.08760164184232652,background,,False
C57,C58,DCC,DCC,carbodiimide,carbodiimide,561,21,31,-0.028070412640593352,background,,False
C57,C59,DCC,CITU,carbodiimide,other,551,21,32,-0.04614811394152919,background,,False
C57,C6,DCC,TBTU,carbodiimide,other,550,21,32,-0.09918230897427874,background,,False
C57,C60,DCC,EDC-HCl,carbodiimide,carbodiimide,562,21,32,-0.1028695964432474,background,,False
C57,C61,DCC,PyAOP,carbodiimide,other,562,21,32,-0.07071018867957515,background,,False
C57,C62,DCC,TFFH,carbodiimide,haloformamidinium,561,21,32,-0.0763117190689121,background,,False
C57,C63,DCC,CDI,carbodiimide,other,555,21,32,-0.004731724454311206,background,,False
C57,C64,DCC,CDMT,carbodiimide,other,547,21,32,-0.1802140312460474,background,,False
C57,C65,DCC,CIP,carbodiimide,other,522,21,31,-0.03047942227022421,background,,False
C57,C66,DCC,DIC,carbodiimide,carbodiimide,562,21,32,-0.14996648562805753,background,,False
C57,C67,DCC,EDC-HCl,carbodiimide,carbodiimide,559,21,32,-0.0475050866535935,background,,False
C57,C68,DCC,EDC-HCl,carbodiimide,carbodiimide,563,21,32,-0.011780449504484435,background,,False
C57,C69,DCC,EDC-HCl,carbodiimide,carbodiimide,555,21,32,-0.037281428734670906,background,,False
C57,C7,DCC,HDMC,carbodiimide,other,548,21,32,-0.13194723731293517,background,,False
C57,C70,DCC,DCC,carbodiimide,carbodiimide,556,21,32,0.03745458978243496,background,,False
C57,C71,DCC,DCC,carbodiimide,carbodiimide,558,21,32,-0.031156999073666168,background,,False
C57,C72,DCC,IBCF,carbodiimide,other,536,21,32,-0.08065360838596358,background,,False
C57,C73,DCC,DCC,carbodiimide,carbodiimide,542,21,32,-0.04702019903843943,background,,False
C57,C74,DCC,EDC-HCl,carbodiimide,carbodiimide,561,21,32,-0.12485134639761503,background,,False
C57,C76,DCC,TCFH,carbodiimide,haloformamidinium,560,21,32,-0.054834756915271954,background,,False
C57,C77,DCC,DCC,carbodiimide,carbodiimide,563,21,32,-0.05595554669873119,background,,False
C57,C78,DCC,DCC,carbodiimide,carbodiimide,561,21,32,-0.15831199346476704,background,,False
C57,C79,DCC,DCC,carbodiimide,carbodiimide,559,21,32,-0.0811567144863784,background,,False
C57,C8,DCC,TCTU,carbodiimide,other,544,21,32,-0.11600331893032473,background,,False
C57,C80,DCC,DCC,carbodiimide,carbodiimide,548,21,32,-0.13081250042833903,background,,False
C57,C81,DCC,DCC,carbodiimide,carbodiimide,531,20,31,-0.0903517855048125,background,,False
C57,C82,DCC,DCC,carbodiimide,carbodiimide,553,21,32,-0.04895850503594386,background,,False
C57,C83,DCC,DIC,carbodiimide,carbodiimide,555,21,31,-0.12423447053424916,background,,False
C57,C84,DCC,DIC,carbodiimide,carbodiimide,562,21,32,-0.07901821616585505,background,,False
C57,C85,DCC,DIC,carbodiimide,carbodiimide,560,21,32,-0.0993435552300187,background,,False
C57,C86,DCC,DIC,carbodiimide,carbodiimide,563,21,32,-0.10260615498643155,background,,False
C57,C87,DCC,EDC-HCl,carbodiimide,carbodiimide,561,21,32,-0.019851326697297042,background,,False
C57,C88,DCC,EDC-HCl,carbodiimide,carbodiimide,551,21,32,-0.13767146210134562,background,,False
C57,C89,DCC,EDC-HCl,carbodiimide,carbodiimide,541,20,32,-0.08913608724479635,background,,False
C57,C9,DCC,TDBTU,carbodiimide,other,530,21,31,-0.0535321800264246,background,,False
C57,C90,DCC,EDC-HCl,carbodiimide,carbodiimide,556,21,32,-0.09797116051739399,background,,False
C57,C91,DCC,EDC-HCl,carbodiimide,carbodiimide,559,21,32,-0.11030808403575654,background,,False
C57,C92,DCC,HATU,carbodiimide,other,564,21,32,-0.04384320940267397,background,,False
C57,C93,DCC,TPTU,carbodiimide,other,558,21,32,-0.04055198398159654,background,,False
C57,C94,DCC,HBPYU,carbodiimide,other,564,21,31,-0.03755946478077464,background,,False
C57,C95,DCC,IIDQ,carbodiimide,quinoline,562,21,31,-0.1533592466031813,target,0.1533592466031813,True
C57,C96,DCC,TOTU,carbodiimide,other,535,21,32,-0.1018629430082981,background,,False
C58,C59,DCC,CITU,carbodiimide,other,556,21,31,-0.012407380071897123,background,,False
C58,C6,DCC,TBTU,carbodiimide,other,552,21,31,-0.05774527625059361,background,,False
C58,C60,DCC,EDC-HCl,carbodiimide,carbodiimide,567,21,31,-0.05348572778631627,background,,False
C58,C61,DCC,PyAOP,carbodiimide,other,566,21,31,-0.02910541934667582,background,,False
C58,C62,DCC,TFFH,carbodiimide,haloformamidinium,566,21,31,-0.03571030849571019,background,,False
C58,C63,DCC,CDI,carbodiimide,other,560,21,31,0.028707131546301085,background,,False
C58,C64,DCC,CDMT,carbodiimide,other,551,21,31,-0.13600943904654095,background,,False
C58,C65,DCC,CIP,carbodiimide,other,526,21,31,0.00010958437669475463,background,,False
C58,C66,DCC,DIC,carbodiimide,carbodiimide,567,21,31,-0.09925035210754476,background,,False
C58,C67,DCC,EDC-HCl,carbodiimide,carbodiimide,564,21,31,0.0006137994271407377,background,,False
C58,C68,DCC,EDC-HCl,carbodiimide,carbodiimide,567,21,31,0.018627183273421135,background,,False
C58,C69,DCC,EDC-HCl,carbodiimide,carbodiimide,560,21,31,-0.01390849785365576,background,,False
C58,C7,DCC,HDMC,carbodiimide,other,551,21,31,-0.08510083913670075,background,,False
C58,C70,DCC,DCC,carbodiimide,carbodiimide,560,21,31,0.07116724302694544,background,,False
C58,C71,DCC,DCC,carbodiimide,carbodiimide,562,21,31,0.010652718402963154,background,,False
C58,C72,DCC,IBCF,carbodiimide,other,540,21,31,-0.04131734663207348,background,,False
C58,C73,DCC,DCC,carbodiimide,carbodiimide,545,21,31,-0.02072114385023,background,,False
C58,C74,DCC,EDC-HCl,carbodiimide,carbodiimide,565,21,31,-0.0737730404327207,background,,False
C58,C76,DCC,TCFH,carbodiimide,haloformamidinium,564,21,31,-0.014325882481383084,background,,False
C58,C77,DCC,DCC,carbodiimide,carbodiimide,567,21,31,-0.018479282845439315,background,,False
C58,C78,DCC,DCC,carbodiimide,carbodiimide,565,21,31,-0.1084018632660316,background,,False
C58,C79,DCC,DCC,carbodiimide,carbodiimide,563,21,31,-0.03608021389487029,background,,False
C58,C8,DCC,TCTU,carbodiimide,other,550,21,31,-0.07187341443983197,background,,False
C58,C80,DCC,DCC,carbodiimide,carbodiimide,552,21,31,-0.08215322841562486,background,,False
C58,C81,DCC,DCC,carbodiimide,carbodiimide,535,20,30,-0.06559151076742323,background,,False
C58,C82,DCC,DCC,carbodiimide,carbodiimide,558,21,31,-0.010434264450533887,background,,False
C58,C83,DCC,DIC,carbodiimide,carbodiimide,560,21,31,-0.09403569311563248,background,,False
C58,C84,DCC,DIC,carbodiimide,carbodiimide,566,21,31,-0.03322999467574181,background,,False
C58,C85,DCC,DIC,carbodiimide,carbodiimide,564,21,31,-0.0541099835802686,background,,False
C58,C86,DCC,DIC,carbodiimide,carbodiimide,567,21,31,-0.05722557681043801,background,,False
C58,C87,DCC,EDC-HCl,carbodiimide,carbodiimide,565,21,31,0.019108224101546594,background,,False
C58,C88,DCC,EDC-HCl,carbodiimide,carbodiimide,555,21,31,-0.08867942502448276,background,,False
C58,C89,DCC,EDC-HCl,carbodiimide,carbodiimide,545,20,31,-0.05592332557072849,background,,False
C58,C9,DCC,TDBTU,carbodiimide,other,535,21,31,-0.02855810251317173,background,,False
C58,C90,DCC,EDC-HCl,carbodiimide,carbodiimide,561,21,31,-0.05220880033691641,background,,False
C58,C91,DCC,EDC-HCl,carbodiimide,carbodiimide,563,21,31,-0.06149005181267875,background,,False
C58,C92,DCC,HATU,carbodiimide,other,568,21,31,0.004073388651624774,background,,False
C58,C93,DCC,TPTU,carbodiimide,other,562,21,31,-0.003887308981208759,background,,False
C58,C94,DCC,HBPYU,carbodiimide,other,568,21,30,3.4361713130846155e-05,background,,False
C58,C95,DCC,IIDQ,carbodiimide,quinoline,566,21,30,-0.12045585283216965,target,0.12045585283216965,True
C58,C96,DCC,TOTU,carbodiimide,other,538,21,31,-0.05997924770780452,background,,False
C59,C6,CITU,TBTU,other,other,543,21,32,-0.041356678117278,background,,False
C59,C60,CITU,EDC-HCl,other,carbodiimide,558,21,32,-0.044930794064776625,background,,False
C59,C61,CITU,PyAOP,other,other,557,21,32,-0.013589579434168442,background,,False
C59,C62,CITU,TFFH,other,haloformamidinium,558,21,32,-0.028375551993333525,background,,False
C59,C63,CITU,CDI,other,other,550,21,32,0.041172268447076804,background,,False
C59,C64,CITU,CDMT,other,other,541,21,32,-0.13265416098185634,background,,False
C59,C65,CITU,CIP,other,other,518,21,31,0.01048820585760044,background,,False
C59,C66,CITU,DIC,other,carbodiimide,556,21,32,-0.09611928795512903,background,,False
C59,C67,CITU,EDC-HCl,other,carbodiimide,555,21,32,0.004382901157110847,background,,False
C59,C68,CITU,EDC-HCl,other,carbodiimide,558,21,32,0.03793419538788764,background,,False
C59,C69,CITU,EDC-HCl,other,carbodiimide,552,21,32,0.0027425901380403878,background,,False
C59,C7,CITU,HDMC,other,other,542,21,32,-0.07412779758435267,background,,False
C59,C70,CITU,DCC,other,carbodiimide,553,21,32,0.09177329874807343,background,,False
C59,C71,CITU,DCC,other,carbodiimide,553,21,32,0.02331831982224808,background,,False
C59,C72,CITU,IBCF,other,other,533,21,32,-0.039008023943448,background,,False
C59,C73,CITU,DCC,other,carbodiimide,537,21,32,-0.0045802736560729,background,,False
C59,C74,CITU,EDC-HCl,other,carbodiimide,556,21,32,-0.06933699928587023,background,,False
C59,C76,CITU,TCFH,other,haloformamidinium,556,21,32,-0.01224990885597451,background,,False
C59,C77,CITU,DCC,other,carbodiimide,559,21,32,-0.012035113025495947,background,,False
C59,C78,CITU,DCC,other,carbodiimide,556,21,32,-0.10809176683904353,background,,False
C59,C79,CITU,DCC,other,carbodiimide,555,21,32,-0.02281475105681202,background,,False
C59,C8,CITU,TCTU,other,other,538,21,32,-0.060406614935934855,background,,False
C59,C80,CITU,DCC,other,carbodiimide,542,21,32,-0.07362242433920219,background,,False
C59,C81,CITU,DCC,other,carbodiimide,525,20,31,-0.07024328731924961,background,,False
C59,C82,CITU,DCC,other,carbodiimide,549,21,32,-0.0013696655310129376,background,,False
C59,C83,CITU,DIC,other,carbodiimide,549,21,31,-0.07531003118203422,background,,False
C59,C84,CITU,DIC,other,carbodiimide,557,21,32,-0.0243574052826922,background,,False
C59,C85,CITU,DIC,other,carbodiimide,555,21,32,-0.04836938113660394,background,,False
C59,C86,CITU,DIC,other,carbodiimide,558,21,32,-0.0552067290143573,background,,False
C59,C87,CITU,EDC-HCl,other,carbodiimide,556,21,32,0.02791988080232785,background,,False
C59,C88,CITU,EDC-HCl,other,carbodiimide,545,21,32,-0.08994022301548366,background,,False
C59,C89,CITU,EDC-HCl,other,carbodiimide,536,20,32,-0.0354125239291842,background,,False
C59,C9,CITU,TDBTU,other,other,526,21,31,-0.014641173412954622,background,,False
C59,C90,CITU,EDC-HCl,other,carbodiimide,551,21,32,-0.044258545452989184,background,,False
C59,C91,CITU,EDC-HCl,other,carbodiimide,555,21,32,-0.059741900615502,background,,False
C59,C92,CITU,HATU,other,other,559,21,32,0.005832004711984931,background,,False
C59,C93,CITU,TPTU,other,other,553,21,32,0.010510292191714343,background,,False
C59,C94,CITU,HBPYU,other,other,559,21,31,-0.005784089393627637,background,,False
C59,C95,CITU,IIDQ,other,quinoline,557,21,31,-0.11785634595708508,background,,False
C59,C96,CITU,TOTU,other,other,531,21,32,-0.04406401690252238,background,,False
C6,C60,TBTU,EDC-HCl,other,carbodiimide,554,21,32,0.007704714221449513,background,,False
C6,C61,TBTU,PyAOP,other,other,555,21,32,0.03208444253627238,background,,False
C6,C62,TBTU,TFFH,other,haloformamidinium,553,21,32,0.02243179547958074,background,,False
C6,C63,TBTU,CDI,other,other,547,21,32,0.09035844772685006,background,,False
C6,C64,TBTU,CDMT,other,other,539,21,32,-0.061750501087008886,background,,False
C6,C65,TBTU,CIP,other,other,511,21,31,0.06334868830784957,background,,False
C6,C66,TBTU,DIC,other,carbodiimide,553,21,32,-0.03656016743317582,background,,False
C6,C67,TBTU,EDC-HCl,other,carbodiimide,552,21,32,0.055084436254203145,background,,False
C6,C68,TBTU,EDC-HCl,other,carbodiimide,554,21,32,0.0888915568743126,background,,False
C6,C69,TBTU,EDC-HCl,other,carbodiimide,547,21,32,0.061933624739835796,background,,False
C6,C7,TBTU,HDMC,other,other,548,21,32,-0.022719052540968742,background,,False
C6,C70,TBTU,DCC,other,carbodiimide,548,21,32,0.13458045019971138,background,,False
C6,C71,TBTU,DCC,other,carbodiimide,552,21,32,0.07054103168242729,background,,False
C6,C72,TBTU,IBCF,other,other,530,21,31,-0.00709377170874631,background,,False
C6,C73,TBTU,DCC,other,carbodiimide,534,21,32,0.06744570390938615,background,,False
C6,C74,TBTU,EDC-HCl,other,carbodiimide,553,21,32,-0.018246880696769788,background,,False
C6,C76,TBTU,TCFH,other,haloformamidinium,552,21,32,0.042869796076461686,background,,False
C6,C77,TBTU,DCC,other,carbodiimide,555,21,32,0.03943411041464545,background,,False
C6,C78,TBTU,DCC,other,carbodiimide,553,21,32,-0.05286077734287181,background,,False
C6,C79,TBTU,DCC,other,carbodiimide,552,21,32,0.029735898362334853,background,,False
C6,C8,TBTU,TCTU,other,other,539,21,32,-0.007901168932412106,background,,False
C6,C80,TBTU,DCC,other,carbodiimide,540,21,32,3.431643762952935e-05,background,,False
C6,C81,TBTU,DCC,other,carbodiimide,522,20,31,0.0068228489505836876,background,,False
C6,C82,TBTU,DCC,other,carbodiimide,545,21,32,0.05349493748152262,background,,False
C6,C83,TBTU,DIC,other,carbodiimide,546,21,31,-0.0330917055966273,background,,False
C6,C84,TBTU,DIC,other,carbodiimide,554,21,32,0.028671177477061244,background,,False
C6,C85,TBTU,DIC,other,carbodiimide,552,21,32,0.006179429602821085,background,,False
C6,C86,TBTU,DIC,other,carbodiimide,555,21,32,-0.0008503558982249776,background,,False
C6,C87,TBTU,EDC-HCl,other,carbodiimide,553,21,32,0.07968525378631514,background,,False
C6,C88,TBTU,EDC-HCl,other,carbodiimide,542,21,32,-0.03061692967253011,background,,False
C6,C89,TBTU,EDC-HCl,other,carbodiimide,533,20,32,0.013130527257506349,background,,False
C6,C9,TBTU,TDBTU,other,other,525,21,31,0.025956798425571394,background,,False
C6,C90,TBTU,EDC-HCl,other,carbodiimide,549,21,32,0.0009592998335239064,background,,False
C6,C91,TBTU,EDC-HCl,other,carbodiimide,551,21,32,-0.004934357983661167,background,,False
C6,C92,TBTU,HATU,other,other,556,21,32,0.054061944668352485,background,,False
C6,C93,TBTU,TPTU,other,other,550,21,32,0.0536789885279683,background,,False
C6,C94,TBTU,HBPYU,other,other,556,21,31,0.06471762560159794,background,,False
C6,C95,TBTU,IIDQ,other,quinoline,554,21,31,-0.0532247095074293,background,,False
C6,C96,TBTU,TOTU,other,other,527,21,32,0.00017477103756591283,background,,False
C60,C61,EDC-HCl,PyAOP,carbodiimide,other,568,21,32,0.02134419486126421,background,,False
C60,C62,EDC-HCl,TFFH,carbodiimide,haloformamidinium,568,21,32,0.024710777298504905,background,,False
C60,C63,EDC-HCl,CDI,carbodiimide,other,561,21,32,0.09387339971949024,background,,False
C60,C64,EDC-HCl,CDMT,carbodiimide,other,552,21,32,-0.07217193638836861,background,,False
C60,C65,EDC-HCl,CIP,carbodiimide,other,527,21,31,0.053173312989279575,background,,False
C60,C66,EDC-HCl,DIC,carbodiimide,carbodiimide,567,21,32,-0.05163549455516283,background,,False
C60,C67,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,566,21,32,0.051014800832566085,background,,False
C60,C68,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,570,21,32,0.09031353476057477,background,,False
C60,C69,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,562,21,32,0.061649929943635606,background,,False
C60,C7,EDC-HCl,HDMC,carbodiimide,other,553,21,32,-0.029789870878344844,background,,False
C60,C70,EDC-HCl,DCC,carbodiimide,carbodiimide,562,21,32,0.1363604914666791,background,,False
C60,C71,EDC-HCl,DCC,carbodiimide,carbodiimide,564,21,32,0.06907346037656964,background,,False
C60,C72,EDC-HCl,IBCF,carbodiimide,other,542,21,32,0.008798050736199325,background,,False
C60,C73,EDC-HCl,DCC,carbodiimide,carbodiimide,547,21,32,0.05477500411536931,background,,False
C60,C74,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,567,21,32,-0.025133502228481572,background,,False
C60,C76,EDC-HCl,TCFH,carbodiimide,haloformamidinium,566,21,32,0.04478972418249855,background,,False
C60,C77,EDC-HCl,DCC,carbodiimide,carbodiimide,569,21,32,0.04318344804284263,background,,False
C60,C78,EDC-HCl,DCC,carbodiimide,carbodiimide,568,21,32,-0.06446000728673512,background,,False
C60,C79,EDC-HCl,DCC,carbodiimide,carbodiimide,565,21,32,0.016210624966761084,background,,False
C60,C8,EDC-HCl,TCTU,carbodiimide,other,549,21,32,-0.017906396189303862,background,,False
C60,C80,EDC-HCl,DCC,carbodiimide,carbodiimide,553,21,32,-0.011462245074699989,background,,False
C60,C81,EDC-HCl,DCC,carbodiimide,carbodiimide,536,20,31,0.001023568815893129,background,,False
C60,C82,EDC-HCl,DCC,carbodiimide,carbodiimide,561,21,32,0.05263558967257109,background,,False
C60,C83,EDC-HCl,DIC,carbodiimide,carbodiimide,560,21,31,-0.045614353617489195,background,,False
C60,C84,EDC-HCl,DIC,carbodiimide,carbodiimide,568,21,32,0.018720697292967874,background,,False
C60,C85,EDC-HCl,DIC,carbodiimide,carbodiimide,566,21,32,0.003561712687195219,background,,False
C60,C86,EDC-HCl,DIC,carbodiimide,carbodiimide,569,21,32,-0.005132751631024571,background,,False
C60,C87,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,567,21,32,0.07989263616430911,background,,False
C60,C88,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,556,21,32,-0.04034777784450695,background,,False
C60,C89,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,548,20,32,0.0062162198734351665,background,,False
C60,C9,EDC-HCl,TDBTU,carbodiimide,other,536,21,31,0.017789147452497725,background,,False
C60,C90,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,563,21,32,-0.0055124769382959085,background,,False
C60,C91,EDC-HCl,EDC-HCl,carbodiimide,carbodiimide,566,21,32,-0.008448183795841668,background,,False
C60,C92,EDC-HCl,HATU,carbodiimide,other,570,21,32,0.049937402248157514,background,,False
C60,C93,EDC-HCl,TPTU,carbodiimide,other,564,21,32,0.05098531497147557,background,,False
C60,C94,EDC-HCl,HBPYU,carbodiimide,other,570,21,31,0.06600481323500682,background,,False
C60,C95,EDC-HCl,IIDQ,carbodiimide,quinoline,568,21,31,-0.04932919286663273,target,0.04932919286663273,True
C60,C96,EDC-HCl,TOTU,carbodiimide,other,541,21,32,0.0011472030634273045,background,,False
C61,C62,PyAOP,TFFH,other,haloformamidinium,567,21,32,-0.0011713521072310162,background,,False
C61,C63,PyAOP,CDI,other,other,561,21,32,0.06683406996893493,background,,False
C61,C64,PyAOP,CDMT,other,other,553,21,32,-0.10251950079395208,background,,False
C61,C65,PyAOP,CIP,other,other,525,21,31,0.03451354450974908,background,,False
C61,C66,PyAOP,DIC,other,carbodiimide,567,21,32,-0.07392023222569648,background,,False
C61,C67,PyAOP,EDC-HCl,other,carbodiimide,565,21,32,0.02564669866670638,background,,False
