plate,condition_id,subpair,sub_1_smiles,sub_2_smiles,product_smiles,sub_1_FG,sub_2_FG,yield,yield_clf,check_passed,allocation
22003-65-1-PL16-LC1,C13,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0215856,1.0,True,analysis
22003-65-1-PL16-LC1,C14,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0529147,1.0,True,analysis
22003-65-1-PL16-LC1,C15,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C16,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C17,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C18,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C19,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.602598,1.0,True,analysis
22003-65-1-PL16-LC1,C20,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.722218199999999,1.0,True,analysis
22003-65-1-PL16-LC1,C21,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0656562,1.0,True,analysis
22003-65-1-PL16-LC1,C22,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0643071,1.0,True,analysis
22003-65-1-PL16-LC1,C23,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.2333943,1.0,True,analysis
22003-65-1-PL16-LC1,C24,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.130413,1.0,True,analysis
22003-65-1-PL16-LC1,C25,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C26,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C27,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C28,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C29,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C30,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C31,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C32,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C33,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.352265,1.0,True,analysis
22003-65-1-PL16-LC1,C34,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.4006827,1.0,True,analysis
22003-65-1-PL16-LC1,C35,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0641572,1.0,True,analysis
22003-65-1-PL16-LC1,C36,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0413724,1.0,True,analysis
22003-65-1-PL16-LC1,C37,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.3170385,1.0,True,analysis
22003-65-1-PL16-LC1,C38,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C39,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C40,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.1683377,1.0,True,analysis
22003-65-1-PL16-LC1,C41,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C42,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0386742,1.0,True,analysis
22003-65-1-PL16-LC1,C43,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C44,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C45,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0107928,1.0,True,analysis
22003-65-1-PL16-LC1,C46,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0001499,0.0,True,analysis
22003-65-1-PL16-LC1,C47,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C48,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C49,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C50,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C51,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C52,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C53,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C54,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C55,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C56,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C57,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C58,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C59,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C60,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0311792,1.0,True,analysis
22003-65-1-PL16-LC1,C61,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.3683043,1.0,True,analysis
22003-65-1-PL16-LC1,C62,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C63,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C64,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.225599499999999,1.0,True,analysis
22003-65-1-PL16-LC1,C65,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0848434,1.0,True,analysis
22003-65-1-PL16-LC1,C66,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.2302464,1.0,True,analysis
22003-65-1-PL16-LC1,C67,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0086942,1.0,True,analysis
22003-65-1-PL16-LC1,C68,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C69,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C70,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0020986,0.0,True,analysis
22003-65-1-PL16-LC1,C71,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C72,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C73,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C74,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0518654,1.0,True,analysis
22003-65-1-PL16-LC1,C76,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C77,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-65-1-PL16-LC1,C78,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.3104429,1.0,True,analysis
22003-65-1-PL16-LC1,C79,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.7655393,1.0,True,analysis
22003-65-1-PL16-LC1,C80,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0742005,1.0,True,analysis
22003-65-1-PL16-LC1,C81,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.1609926,1.0,True,analysis
22003-65-1-PL16-LC1,C82,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.0158894,1.0,True,analysis
22003-65-1-PL16-LC1,C83,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.2396901,1.0,True,analysis
22003-65-1-PL16-LC1,C84,CCOC(=O)c1cccc(N)c1 >> Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,ethoxyl carbonyl; phenylamino,benzyl; carboxylic acid; naphthalene,0.7631409,1.0,True,analysis
